blue,green,red,nir,label
0.0354,0.045,0.0601,0.1454,0
0.329,0.3571,0.4048,0.4358,0
0.1774,0.1962,0.2272,0.3053,0
0.2662,0.2873,0.3211,0.3484,0
0.0809,0.1057,0.1261,0.2627,0
0.1105,0.1274,0.1459,0.2175,0
0.3321,0.3605,0.3987,0.4341,0
0.0627,0.0798,0.0988,0.1833,0
0.0919,0.1048,0.1283,0.1806,0
0.1682,0.1808,0.2058,0.2539,0
0.655,0.4765,0.7275,0.7408,1
0.7854,0.5688,0.8734,0.7396,1
0.594,0.4265,0.6524,0.5939,1
0.1048,0.1194,0.1496,0.2462,0
0.591,0.4253,0.6493,0.6021,1
0.0744,0.0909,0.1103,0.2057,0
0.0469,0.0596,0.0761,0.1888,0
0.0878,0.0967,0.1229,0.1929,0
0.0438,0.0552,0.068,0.1757,0
0.5945,0.4274,0.6497,0.6729,1
0.1813,0.1988,0.2317,0.2596,0
0.1246,0.1371,0.1642,0.221,0
0.6541,0.4744,0.7231,0.7469,1
0.1716,0.182,0.2052,0.2955,0
0.1031,0.1145,0.1433,0.2025,0
0.172,0.1992,0.2425,0.3084,0
0.1511,0.173,0.2044,0.2499,0
0.5912,0.4256,0.6496,0.6014,1
0.0874,0.0908,0.1064,0.1759,0
0.1103,0.1255,0.1476,0.1889,0
0.1168,0.1299,0.15,0.264,0
0.6551,0.4738,0.7247,0.7584,1
0.0961,0.1153,0.1379,0.2515,0
0.1466,0.1597,0.1911,0.2355,0
0.289,0.3117,0.3463,0.3604,0
0.2162,0.2377,0.2726,0.3099,0
0.6225,0.4474,0.6819,0.7229,1
0.1242,0.1369,0.1635,0.2103,0
0.4724,0.4448,0.4848,0.4311,1
0.6505,0.4685,0.7192,0.7497,1
0.0729,0.0858,0.1097,0.1931,0
0.1184,0.136,0.1673,0.2742,0
0.6491,0.473,0.7178,0.7442,1
0.1246,0.1369,0.1603,0.2316,0
0.5958,0.4263,0.6478,0.7048,1
0.2156,0.2382,0.2788,0.3033,0
0.1421,0.1609,0.1984,0.2667,0
0.6522,0.4735,0.7215,0.5932,1
0.6523,0.4739,0.7206,0.6431,1
0.5967,0.4292,0.655,0.6297,1
0.6347,0.4586,0.6982,0.6193,1
0.2546,0.2676,0.2975,0.3309,0
0.5941,0.4298,0.6519,0.7042,1
0.6315,0.457,0.6969,0.5465,1
0.3228,0.344,0.3773,0.3968,0
0.1316,0.1512,0.1768,0.2407,0
0.1439,0.1506,0.1638,0.1872,0
0.1243,0.1369,0.1647,0.1928,0
0.0807,0.0987,0.1204,0.1851,0
0.1288,0.1524,0.1785,0.2411,0
0.1066,0.1291,0.1485,0.2504,0
0.1295,0.1486,0.179,0.2366,0
0.1576,0.188,0.2239,0.279,0
0.1297,0.1486,0.1795,0.2447,0
0.5917,0.4262,0.6501,0.6335,1
0.6214,0.4467,0.6811,0.7316,1
0.5943,0.4287,0.6522,0.7018,1
0.1896,0.2128,0.2485,0.29,0
0.4424,0.4369,0.4541,0.3997,1
0.5969,0.4279,0.6532,0.6322,1
0.6464,0.4683,0.7163,0.6195,1
0.5914,0.4263,0.6504,0.6936,1
0.0793,0.0966,0.1231,0.1958,0
0.1275,0.1458,0.1757,0.2463,0
0.1072,0.1225,0.142,0.2338,0
0.6227,0.4544,0.6819,0.5846,1
0.6377,0.4601,0.6903,0.6932,1
0.5941,0.4282,0.6506,0.7305,1
0.6528,0.4751,0.7227,0.6271,1
0.1372,0.1557,0.1871,0.2349,0
0.0518,0.0617,0.076,0.1831,0
0.6277,0.4527,0.6798,0.6148,1
0.1215,0.1405,0.1613,0.2506,0
0.1328,0.148,0.1739,0.2338,0
0.1668,0.1804,0.2084,0.2346,0
0.5934,0.4267,0.6508,0.6624,1
0.1399,0.1571,0.1896,0.2423,0
0.5896,0.4255,0.6477,0.6712,1
0.135,0.1539,0.1773,0.2884,0
0.3292,0.3513,0.3929,0.4282,0
0.1735,0.1988,0.2362,0.2716,0
0.6267,0.4504,0.6785,0.7211,1
0.6561,0.4756,0.7256,0.7662,1
0.6533,0.4737,0.7211,0.7842,1
0.0749,0.0824,0.1014,0.1866,0
0.653,0.4748,0.7209,0.7559,1
0.1124,0.1276,0.1584,0.2506,0
0.5927,0.4246,0.6478,0.6171,1
0.6526,0.4725,0.7204,0.7719,1
0.6494,0.469,0.7152,0.7433,1
0.0727,0.0923,0.1184,0.216,0
0.165,0.1851,0.2166,0.2681,0
0.7695,0.5679,0.8485,0.7094,1
0.6224,0.4478,0.6799,0.7309,1
0.6527,0.4741,0.7223,0.7619,1
0.6536,0.4726,0.7234,0.6737,1
0.0416,0.054,0.0681,0.1523,0
0.0452,0.0561,0.0693,0.1751,0
0.1601,0.1831,0.2123,0.2566,0
0.1207,0.1393,0.1651,0.2698,0
0.6502,0.4732,0.7213,0.6839,1
0.7818,0.5723,0.8631,0.717,1
0.6038,0.4318,0.6556,0.7062,1
0.0795,0.0948,0.1092,0.2018,0
0.6584,0.4774,0.7261,0.7421,1
0.0908,0.1001,0.1237,0.1945,0
0.0553,0.0661,0.0804,0.1477,0
0.1525,0.1651,0.1933,0.2517,0
0.6492,0.4704,0.7166,0.7651,1
0.1053,0.1193,0.1473,0.2248,0
0.1686,0.1918,0.2235,0.2634,0
0.1695,0.1814,0.2137,0.3002,0
0.1854,0.2109,0.2384,0.2866,0
0.0823,0.1059,0.1311,0.2261,0
0.1474,0.168,0.204,0.2666,0
0.1167,0.1377,0.1665,0.2627,0
0.5954,0.4278,0.6537,0.6441,1
0.1024,0.118,0.1446,0.2207,0
0.2002,0.2254,0.2615,0.294,0
0.6226,0.4541,0.6831,0.5921,1
0.1091,0.1256,0.1466,0.2485,0
0.1453,0.1663,0.2018,0.2594,0
0.5974,0.4284,0.6514,0.7093,1
0.6505,0.471,0.7187,0.7558,1
0.0898,0.1024,0.1229,0.2103,0
0.0865,0.1035,0.1289,0.2062,0
0.1392,0.1562,0.1819,0.2312,0
0.7864,0.5713,0.8847,0.7799,1
0.1729,0.1909,0.2228,0.26,0
0.1443,0.1572,0.1853,0.254,0
0.0788,0.0966,0.1161,0.2488,0
0.3188,0.3506,0.3966,0.453,0
0.1749,0.188,0.2225,0.2559,0
0.1372,0.164,0.1918,0.247,0
0.5945,0.4264,0.6505,0.6983,1
0.6536,0.4739,0.7229,0.7777,1
0.6531,0.4726,0.7226,0.7504,1
0.0664,0.0784,0.0941,0.1992,0
0.0627,0.0748,0.0938,0.178,0
0.6262,0.4488,0.681,0.6768,1
0.6517,0.4727,0.7218,0.7432,1
0.1089,0.1275,0.1517,0.2466,0
0.6534,0.4751,0.7245,0.7701,1
0.0959,0.1118,0.1354,0.2342,0
0.4479,0.4425,0.465,0.4151,1
0.0334,0.0456,0.0593,0.1308,0
0.1069,0.132,0.1501,0.2754,0
0.2145,0.2396,0.2774,0.3235,0
0.3116,0.3381,0.3764,0.4199,0
0.2382,0.2594,0.2911,0.3217,0
0.1121,0.1343,0.1684,0.2397,0
0.1564,0.1764,0.21,0.2682,0
0.0514,0.062,0.0796,0.1678,0
0.596,0.4293,0.6538,0.6418,1
0.1864,0.2042,0.2479,0.2815,0
0.6367,0.4589,0.6894,0.7118,1
0.6537,0.4732,0.7215,0.6039,1
0.652,0.4727,0.7214,0.576,1
0.0453,0.0563,0.069,0.1594,0
0.1059,0.1197,0.1436,0.2226,0
0.1209,0.1472,0.1798,0.2814,0
0.1334,0.1487,0.1764,0.2454,0
0.6256,0.4489,0.6828,0.7069,1
0.0674,0.0811,0.0964,0.2017,0
0.1029,0.1103,0.1315,0.1868,0
0.6234,0.4486,0.6832,0.7312,1
0.6501,0.4694,0.7216,0.6512,1
0.1429,0.1718,0.2024,0.2687,0
0.6356,0.4597,0.6886,0.709,1
0.1502,0.1694,0.2019,0.2691,0
0.6556,0.4762,0.727,0.753,1
0.7815,0.573,0.872,0.6977,1
0.5943,0.43,0.6531,0.6912,1
0.0901,0.1154,0.1388,0.2197,0
0.6497,0.4697,0.7168,0.7143,1
0.1173,0.1283,0.1547,0.234,0
0.1054,0.1194,0.1439,0.2117,0
0.595,0.4267,0.6532,0.6526,1
0.1025,0.1171,0.1359,0.2425,0
0.5927,0.4254,0.6467,0.703,1
0.0498,0.0623,0.0743,0.1727,0
0.6221,0.4518,0.6811,0.6227,1
0.048,0.0632,0.0789,0.1657,0
0.7891,0.5723,0.8734,0.71,1
0.3031,0.3144,0.3401,0.3601,0
0.6221,0.449,0.6802,0.7125,1
0.1433,0.1612,0.1891,0.27,0
0.3455,0.3734,0.4189,0.4555,0
0.0559,0.0668,0.086,0.176,0
0.5908,0.4261,0.6492,0.7084,1
0.6476,0.4691,0.7205,0.5776,1
0.1535,0.1753,0.2075,0.2731,0
0.2554,0.2769,0.3167,0.3516,0
0.6589,0.477,0.7264,0.7535,1
0.5955,0.429,0.6537,0.7285,1
0.5962,0.4291,0.6531,0.7203,1
0.0593,0.0775,0.0969,0.2063,0
0.638,0.4587,0.6873,0.6863,1
0.1003,0.1099,0.1318,0.1856,0
0.1278,0.1446,0.1738,0.2839,0
0.6256,0.449,0.6797,0.6768,1
0.15,0.1657,0.1921,0.2548,0
0.0861,0.1075,0.1293,0.2599,0
0.6255,0.4483,0.6831,0.7265,1
0.0733,0.0868,0.1085,0.1876,0
0.655,0.4742,0.7224,0.6069,1
0.5945,0.4285,0.6536,0.6548,1
0.6465,0.4707,0.7216,0.6134,1
0.6477,0.4698,0.7183,0.7625,1
0.6589,0.4786,0.7306,0.7448,1
0.6573,0.4794,0.7291,0.7367,1
0.6538,0.4738,0.7269,0.7723,1
0.6232,0.4482,0.6807,0.7338,1
0.6504,0.4706,0.7209,0.6982,1
0.1404,0.1548,0.1867,0.2366,0
0.1601,0.1776,0.2179,0.2627,0
0.6291,0.4518,0.6823,0.5868,1
0.1176,0.1399,0.1697,0.2295,0
0.6415,0.4613,0.6913,0.701,1
0.6614,0.4785,0.7298,0.7579,1
0.0334,0.0467,0.0596,0.1313,0
0.6516,0.4721,0.7213,0.6149,1
0.6226,0.4481,0.6831,0.6288,1
0.6218,0.4474,0.6801,0.7206,1
0.5974,0.4291,0.6545,0.6509,1
0.5922,0.4262,0.6505,0.5983,1
0.3364,0.3522,0.3843,0.4023,0
0.5902,0.4244,0.6484,0.7093,1
0.1541,0.1674,0.1975,0.2398,0
0.1059,0.1321,0.1557,0.2641,0
0.0372,0.0473,0.0596,0.1499,0
0.6233,0.4509,0.6821,0.6966,1
0.0837,0.0973,0.1193,0.2152,0
0.1058,0.1213,0.1474,0.2273,0
0.1764,0.198,0.2302,0.28,0
0.1629,0.1812,0.2001,0.2368,0
0.1763,0.1926,0.2203,0.2717,0
0.3416,0.3708,0.4175,0.4587,0
0.6458,0.4698,0.7189,0.6205,1
0.6468,0.469,0.7162,0.6397,1
0.0624,0.0749,0.0917,0.1906,0
0.0922,0.1132,0.1432,0.2545,0
0.6541,0.4746,0.7224,0.5681,1
0.5905,0.4273,0.6505,0.6447,1
0.0826,0.0925,0.1118,0.1921,0
0.6637,0.4804,0.7315,0.7626,1
0.1002,0.1254,0.1455,0.2485,0
0.6351,0.4609,0.6918,0.6916,1
0.3447,0.3761,0.4239,0.4562,0
0.0713,0.0862,0.1084,0.2316,0
0.6512,0.4748,0.7227,0.7038,1
0.1747,0.1976,0.2214,0.2564,0
0.5967,0.4291,0.6518,0.6567,1
0.0647,0.0749,0.0929,0.1807,0
0.6531,0.4747,0.7221,0.6971,1
0.071,0.0845,0.1037,0.1854,0
0.6228,0.4496,0.6807,0.7259,1
0.1449,0.162,0.1902,0.2565,0
0.1958,0.2071,0.239,0.2872,0
0.6498,0.4716,0.7201,0.7038,1
0.1814,0.2018,0.239,0.2752,0
0.1265,0.1439,0.1675,0.2801,0
0.119,0.1391,0.1664,0.2254,0
0.0482,0.0588,0.0708,0.1633,0
0.1529,0.1756,0.2075,0.261,0
0.1509,0.1673,0.198,0.2639,0
0.2016,0.2252,0.2673,0.2902,0
0.1464,0.1653,0.2105,0.2499,0
0.5001,0.4563,0.513,0.4592,1
0.1427,0.1643,0.2032,0.2475,0
0.5942,0.4269,0.652,0.6453,1
0.1027,0.1112,0.1311,0.2087,0
0.5968,0.4291,0.6519,0.7264,1
0.5922,0.426,0.6518,0.5786,1
0.6646,0.4793,0.7301,0.753,1
0.0441,0.0571,0.072,0.2272,0
0.659,0.4777,0.7275,0.6859,1
0.1715,0.1936,0.2372,0.2963,0
0.0712,0.0834,0.0951,0.1714,0
0.5958,0.4285,0.6538,0.6535,1
0.5998,0.4273,0.646,0.6161,1
0.1795,0.1978,0.2282,0.2762,0
0.6543,0.4741,0.7223,0.6811,1
0.2679,0.289,0.3155,0.3374,0
0.1635,0.1757,0.2081,0.2858,0
0.0821,0.1,0.1233,0.2129,0
0.6479,0.4678,0.7153,0.7287,1
0.6536,0.4752,0.7253,0.7601,1
0.1051,0.1209,0.1443,0.233,0
0.0597,0.0849,0.0963,0.2076,0
0.0929,0.1058,0.125,0.1714,0
0.1136,0.1314,0.1605,0.2377,0
0.1736,0.1966,0.2392,0.2747,0
0.653,0.4756,0.7244,0.7624,1
0.1413,0.1601,0.193,0.2351,0
0.6545,0.4752,0.7226,0.7803,1
0.1089,0.1237,0.146,0.2345,0
0.0492,0.0652,0.0841,0.2124,0
0.2355,0.2639,0.3004,0.3794,0
0.2377,0.2494,0.2912,0.2918,0
0.08,0.1066,0.1246,0.2641,0
0.0883,0.0979,0.1209,0.1791,0
0.6349,0.4592,0.6983,0.5879,1
0.0406,0.0551,0.0717,0.1814,0
0.1351,0.151,0.1819,0.2308,0
0.6201,0.4453,0.6804,0.7319,1
0.0527,0.0665,0.0752,0.1661,0
0.1113,0.1292,0.1573,0.2275,0
0.6487,0.4709,0.7174,0.6153,1
0.0864,0.1067,0.126,0.2443,0
0.786,0.5716,0.8775,0.7536,1
0.0482,0.0617,0.0773,0.1523,0
0.1724,0.1888,0.2178,0.2771,0
0.5542,0.5019,0.6774,0.4959,1
0.2905,0.307,0.3285,0.3532,0
0.0651,0.0798,0.102,0.1881,0
0.6523,0.4737,0.7228,0.6897,1
0.1449,0.1567,0.1793,0.2409,0
0.7857,0.5725,0.8776,0.7368,1
0.782,0.573,0.8351,0.6924,1
0.5904,0.4259,0.6489,0.7046,1
0.6509,0.4746,0.7238,0.6305,1
0.7847,0.5717,0.8799,0.7174,1
0.0344,0.0426,0.0545,0.0841,0
0.1524,0.1787,0.2071,0.2748,0
0.0461,0.0572,0.0742,0.1461,0
0.0451,0.0595,0.0725,0.1863,0
0.1835,0.2023,0.2374,0.3101,0
0.6544,0.4731,0.7223,0.7363,1
0.1137,0.1343,0.1631,0.2522,0
0.1128,0.1321,0.1567,0.2634,0
0.1426,0.1618,0.1928,0.2525,0
0.1526,0.1687,0.1901,0.2436,0
0.081,0.0951,0.1172,0.1783,0
0.5904,0.4261,0.6507,0.6229,1
0.0451,0.0565,0.0705,0.153,0
0.1212,0.1433,0.1715,0.2631,0
0.6474,0.4709,0.7166,0.7648,1
0.6517,0.4737,0.7248,0.7684,1
0.2997,0.3274,0.3503,0.3326,1
0.0426,0.0524,0.0673,0.1684,0
0.6374,0.4584,0.6851,0.6737,1
0.7859,0.572,0.8771,0.7284,1
0.6412,0.4604,0.6955,0.6921,1
0.6271,0.449,0.6811,0.7075,1
0.6313,0.4598,0.7012,0.6452,1
0.6517,0.4744,0.7233,0.6875,1
0.0682,0.0771,0.0931,0.1955,0
0.6257,0.4492,0.6828,0.7199,1
0.6232,0.4472,0.68,0.691,1
0.2896,0.3113,0.3391,0.3677,0
0.0571,0.0712,0.0858,0.1864,0
0.5939,0.4249,0.6493,0.5833,1
0.5843,0.4719,0.6463,0.5741,1
0.0535,0.0705,0.0883,0.226,0
0.0683,0.0812,0.0994,0.1674,0
0.6564,0.4758,0.7245,0.6804,1
0.0553,0.0644,0.0833,0.1762,0
0.1591,0.175,0.1984,0.2895,0
0.0658,0.0775,0.0959,0.2083,0
0.6463,0.4697,0.7161,0.6412,1
0.6601,0.4772,0.7289,0.7563,1
0.1397,0.1607,0.1788,0.2436,0
0.6571,0.478,0.7288,0.7785,1
0.7811,0.5732,0.8624,0.7309,1
0.626,0.4494,0.6796,0.7187,1
0.1262,0.1478,0.173,0.2458,0
0.1679,0.1833,0.2043,0.2461,0
0.5931,0.4269,0.6517,0.7128,1
0.5961,0.4296,0.6539,0.6934,1
0.0912,0.1041,0.1272,0.2038,0
0.6566,0.4757,0.7268,0.7644,1
0.1425,0.156,0.1841,0.248,0
0.6547,0.4718,0.72,0.7695,1
0.5946,0.4253,0.6472,0.6813,1
0.0626,0.0733,0.0912,0.174,0
0.5962,0.4276,0.6533,0.6077,1
0.6529,0.4728,0.7234,0.7747,1
0.1152,0.1311,0.1512,0.258,0
0.661,0.4796,0.7307,0.7421,1
0.6489,0.471,0.7173,0.5128,1
0.2643,0.2827,0.3125,0.332,0
0.1314,0.1491,0.1758,0.2602,0
0.6591,0.479,0.7287,0.7436,1
0.6565,0.477,0.7291,0.7295,1
0.0671,0.0879,0.1014,0.2,0
0.6545,0.4763,0.7247,0.7346,1
0.1768,0.202,0.2255,0.2478,0
0.2763,0.2915,0.3283,0.3435,0
0.1469,0.1672,0.1997,0.2331,0
0.6252,0.4484,0.6846,0.6483,1
0.0633,0.0776,0.0951,0.1736,0
0.6543,0.4759,0.7251,0.716,1
0.1199,0.1418,0.1696,0.2514,0
0.649,0.4687,0.715,0.7248,1
0.655,0.4758,0.7273,0.7496,1
0.1668,0.1905,0.2301,0.2766,0
0.6526,0.473,0.7205,0.6072,1
0.6243,0.4485,0.6837,0.7241,1
0.6479,0.4684,0.7155,0.7347,1
0.5952,0.4278,0.6508,0.6408,1
0.5931,0.4284,0.6517,0.4179,1
0.3154,0.3387,0.3785,0.4202,0
0.2285,0.2561,0.2908,0.3124,0
0.6315,0.4533,0.6855,0.6096,1
0.595,0.4273,0.6512,0.6869,1
0.1876,0.2076,0.2436,0.2864,0
0.6232,0.4485,0.6827,0.7413,1
0.6357,0.4581,0.6904,0.6304,1
0.1977,0.21,0.2468,0.2619,0
0.0544,0.0677,0.0855,0.1939,0
0.1455,0.161,0.1869,0.2336,0
0.6402,0.4606,0.6918,0.6675,1
0.0593,0.0706,0.0886,0.1822,0
0.5977,0.4278,0.6527,0.6645,1
0.6552,0.4758,0.7235,0.6965,1
0.0444,0.0556,0.0728,0.184,0
0.166,0.1832,0.2064,0.237,0
0.6305,0.4558,0.6855,0.5905,1
0.6236,0.448,0.6806,0.7092,1
0.6361,0.4596,0.7,0.6546,1
0.1499,0.1742,0.2092,0.2654,0
0.2065,0.229,0.2662,0.3118,0
0.0732,0.0994,0.118,0.2185,0
0.0853,0.1049,0.1251,0.2331,0
0.0415,0.0526,0.0665,0.1743,0
0.653,0.4732,0.7225,0.6811,1
0.1576,0.1746,0.2077,0.3125,0
0.1007,0.1094,0.1336,0.2732,0
0.6527,0.4726,0.7225,0.5298,1
0.0757,0.0919,0.1142,0.1823,0
0.1472,0.1692,0.206,0.2526,0
0.7078,0.5051,0.7605,0.6955,1
0.6243,0.4491,0.681,0.7239,1
0.0772,0.0911,0.1123,0.2383,0
0.0534,0.063,0.08,0.1925,0
0.0956,0.1202,0.1456,0.2601,0
0.0989,0.1156,0.1409,0.2244,0
0.5949,0.4288,0.6514,0.6957,1
0.6484,0.4695,0.7168,0.7609,1
0.6224,0.447,0.684,0.5901,1
0.1574,0.1776,0.196,0.2416,0
0.5904,0.426,0.6504,0.6454,1
0.6583,0.4758,0.7281,0.7641,1
0.1188,0.1337,0.1573,0.2124,0
0.5964,0.4274,0.6518,0.701,1
0.6508,0.471,0.7218,0.6631,1
0.6243,0.448,0.6809,0.69,1
0.5945,0.427,0.6481,0.7199,1
0.1788,0.1999,0.2326,0.2655,0
0.0591,0.0724,0.0889,0.2182,0
0.6227,0.4472,0.682,0.7411,1
0.0524,0.0636,0.0786,0.1947,0
0.6297,0.4536,0.6817,0.7452,1
0.6344,0.4577,0.6894,0.682,1
0.0858,0.1032,0.1244,0.2076,0
0.6548,0.4746,0.723,0.6698,1
0.0588,0.0678,0.0811,0.1647,0
0.6309,0.4542,0.6851,0.6954,1
0.6527,0.4736,0.7241,0.6072,1
0.0396,0.051,0.0634,0.1653,0
0.5923,0.4263,0.6492,0.6762,1
0.1004,0.1078,0.1291,0.1901,0
0.0595,0.0667,0.0785,0.1646,0
0.4818,0.4528,0.5096,0.4699,1
0.2141,0.2355,0.2757,0.3107,0
0.7894,0.5752,0.879,0.7286,1
0.0388,0.0463,0.0621,0.1255,0
0.0657,0.0821,0.1036,0.2483,0
0.0758,0.0839,0.1048,0.193,0
0.0898,0.1134,0.1277,0.2206,0
0.1521,0.1626,0.1856,0.2621,0
0.5926,0.4264,0.6501,0.6338,1
0.3318,0.3613,0.4027,0.4317,0
0.1918,0.2093,0.2443,0.2812,0
0.0943,0.1141,0.1369,0.2315,0
0.5938,0.4276,0.6484,0.7341,1
0.6489,0.4679,0.7183,0.7654,1
0.1347,0.151,0.1764,0.2683,0
0.0867,0.1047,0.1201,0.2155,0
0.6573,0.4767,0.7258,0.7427,1
0.625,0.4478,0.6809,0.6772,1
0.7853,0.5714,0.8764,0.7307,1
0.6511,0.4721,0.7214,0.5995,1
0.5968,0.4286,0.6533,0.702,1
0.6377,0.4598,0.6903,0.7133,1
0.1649,0.1729,0.2067,0.3046,0
0.1589,0.1834,0.2189,0.2631,0
0.0662,0.0796,0.0928,0.2151,0
0.5944,0.4274,0.6518,0.576,1
0.1946,0.2079,0.2352,0.2722,0
0.203,0.2235,0.2634,0.3013,0
0.4951,0.4521,0.5054,0.4544,1
0.0732,0.0871,0.1057,0.2554,0
0.148,0.17,0.2009,0.2474,0
0.7816,0.5667,0.8672,0.7253,1
0.6595,0.4782,0.728,0.7447,1
0.1604,0.1632,0.1771,0.1862,0
0.1607,0.1806,0.218,0.2712,0
0.5949,0.4291,0.6533,0.6591,1
0.2058,0.2171,0.2524,0.2754,0
0.141,0.1674,0.2059,0.3025,0
0.0522,0.0645,0.0847,0.1766,0
0.1633,0.1862,0.2233,0.2737,0
0.0995,0.1151,0.1349,0.2151,0
0.1205,0.1401,0.1651,0.2434,0
0.648,0.4697,0.7157,0.7583,1
0.1037,0.1197,0.1359,0.1825,0
0.1248,0.1466,0.173,0.2323,0
0.66,0.479,0.7302,0.7596,1
0.0377,0.0521,0.0631,0.1523,0
0.7698,0.5573,0.8223,0.734,1
0.1121,0.128,0.1668,0.2275,0
0.6349,0.4583,0.6994,0.6141,1
0.6244,0.4478,0.6851,0.7077,1
0.1217,0.1493,0.1687,0.2838,0
0.6536,0.4762,0.7229,0.7557,1
0.6549,0.4731,0.7224,0.7724,1
0.5955,0.4276,0.652,0.6161,1
0.1034,0.1267,0.1498,0.271,0
0.7853,0.5739,0.8734,0.7276,1
0.5958,0.4281,0.6529,0.5091,1
0.062,0.0744,0.0923,0.1689,0
0.629,0.4548,0.682,0.6137,1
0.0752,0.087,0.1084,0.1805,0
0.3235,0.3472,0.3981,0.4491,0
0.5993,0.43,0.6545,0.5656,1
0.6287,0.447,0.6815,0.5953,1
0.6563,0.4772,0.726,0.7672,1
0.6224,0.4499,0.685,0.7262,1
0.6562,0.4759,0.727,0.7493,1
0.6542,0.4727,0.725,0.7552,1
0.1716,0.1922,0.2246,0.2752,0
0.5971,0.4301,0.6546,0.5885,1
0.2074,0.2294,0.2594,0.3124,0
0.594,0.4269,0.6501,0.6465,1
0.138,0.152,0.1706,0.2187,0
0.0983,0.1151,0.1336,0.2589,0
0.6555,0.4751,0.7287,0.7744,1
0.1964,0.2144,0.2499,0.2832,0
0.0609,0.0727,0.0938,0.1672,0
0.6248,0.4554,0.6849,0.6031,1
0.1668,0.1854,0.2143,0.2725,0
0.1106,0.132,0.1585,0.2633,0
0.6477,0.4694,0.7181,0.7662,1
0.1149,0.1379,0.1669,0.2473,0
0.6388,0.4609,0.6918,0.7234,1
0.6542,0.4741,0.7217,0.7048,1
0.0827,0.0982,0.124,0.2139,0
0.6462,0.4694,0.7175,0.6313,1
0.1357,0.1522,0.1772,0.2316,0
0.653,0.4744,0.7222,0.6206,1
0.1193,0.1351,0.169,0.2793,0
0.5939,0.4266,0.6496,0.68,1
0.6363,0.4605,0.6918,0.6911,1
0.0633,0.0776,0.0981,0.1798,0
0.1391,0.1548,0.1827,0.2439,0
0.6536,0.4716,0.7197,0.762,1
0.5962,0.4292,0.6522,0.7306,1
0.5968,0.428,0.6527,0.7382,1
0.6533,0.4738,0.7234,0.7192,1
0.6585,0.4785,0.7306,0.7274,1
0.0577,0.0716,0.088,0.1706,0
0.195,0.2215,0.2602,0.3193,0
0.1772,0.1966,0.2299,0.3126,0
0.0719,0.088,0.1103,0.175,0
0.0962,0.1081,0.1343,0.187,0
0.1255,0.1348,0.161,0.2212,0
0.2157,0.2349,0.2633,0.2873,0
0.1001,0.1195,0.1448,0.2289,0
0.6492,0.4727,0.7209,0.676,1
0.6547,0.4747,0.7239,0.7686,1
0.0795,0.0938,0.1157,0.1995,0
0.6217,0.4507,0.6817,0.6651,1
0.2732,0.2908,0.3197,0.3443,0
0.1067,0.1126,0.1243,0.1586,0
0.0598,0.0783,0.0975,0.2021,0
0.3053,0.3354,0.3763,0.4244,0
0.6511,0.4731,0.7246,0.7673,1
0.2138,0.231,0.2606,0.293,0
0.6536,0.4756,0.7252,0.7427,1
0.058,0.0696,0.0878,0.16,0
0.1331,0.1497,0.1649,0.1957,0
0.1735,0.1867,0.2138,0.2491,0
0.1647,0.1864,0.2191,0.2817,0
0.6393,0.4604,0.6916,0.651,1
0.0617,0.0707,0.0843,0.1627,0
0.6526,0.475,0.7228,0.7557,1
0.1311,0.1541,0.1854,0.2593,0
0.5933,0.4256,0.6495,0.6435,1
0.6551,0.4746,0.7223,0.7112,1
0.2277,0.2491,0.282,0.3104,0
0.6538,0.4743,0.7209,0.7602,1
0.1368,0.1634,0.19,0.2654,0
0.5955,0.4293,0.6531,0.696,1
0.6356,0.4583,0.6863,0.7369,1
0.0458,0.0584,0.0696,0.2169,0
0.2592,0.2776,0.3033,0.3231,0
0.1218,0.1405,0.17,0.257,0
0.0692,0.0765,0.0997,0.192,0
0.5944,0.4286,0.6539,0.6409,1
0.0446,0.0604,0.0739,0.1945,0
0.0541,0.0683,0.0849,0.181,0
0.708,0.5044,0.7581,0.6983,1
0.164,0.1882,0.2242,0.2672,0
0.6293,0.4507,0.6823,0.7179,1
0.6488,0.4722,0.7215,0.7452,1
0.1208,0.1393,0.1684,0.2366,0
0.7812,0.5691,0.8703,0.733,1
0.1248,0.1413,0.1745,0.2241,0
0.1221,0.1383,0.1641,0.2459,0
0.5959,0.4277,0.6548,0.6973,1
0.1292,0.1516,0.1778,0.2564,0
0.246,0.2771,0.3334,0.3523,0
0.0617,0.0768,0.0912,0.2084,0
0.6507,0.4698,0.7167,0.7569,1
0.0681,0.0792,0.0996,0.2122,0
0.5941,0.4277,0.6484,0.6458,1
0.7103,0.5106,0.7599,0.6807,1
0.1401,0.1493,0.1707,0.1823,0
0.6344,0.4581,0.6996,0.5932,1
0.172,0.1943,0.2246,0.2638,0
0.0997,0.1095,0.1315,0.213,0
0.6537,0.471,0.7192,0.6749,1
0.6213,0.4471,0.6792,0.6097,1
0.0717,0.0852,0.1075,0.165,0
0.174,0.2002,0.2347,0.2733,0
0.1211,0.1302,0.1498,0.232,0
0.0597,0.0708,0.0872,0.1805,0
0.0679,0.0868,0.1078,0.2021,0
0.5908,0.4249,0.6463,0.3467,1
0.1251,0.1418,0.1638,0.2656,0
0.1611,0.1829,0.2205,0.2766,0
0.0606,0.082,0.1039,0.2034,0
0.6348,0.4577,0.686,0.6939,1
0.5942,0.4288,0.6518,0.6499,1
